Order_ID,Customer_ID,Product_Category,Purchase_Date,Return_Date,Revenue,Unit_Sold,Status
ORD-144890,CUST-0011,Clothing,1/18/2025,,82,1,Shipped
ORD-106473,CUST-5079,Clothing,7/9/2024,,6336 NTD,2,Shipped
ORD-137077,CUST-1465,Clothing,7/15/2025,,27,1,Shipped
ORD-143898,CUST-4189,Toys,1/7/2026,,34,2,Shipped
ORD-105527,CUST-5848,Electronics,11/2/2025,,1908,3,Shipped
ORD-117977,CUST-1546,Toys,9/9/2025,,$39.00 ,3,Cancelled
ORD-130833,CUST-7360,Sports,12/23/2025,,256,1,Pending
ORD-101083,CUST-5605,Toys,8/4/2025,,111,3,Shipped
ORD-120759,CUST-7548,Clothing,1/20/2026,,224,4,Shipped
ORD-130184,CUST-3949,Home & Garden,9/23/2024,,"$1,412.00 ",4,Shipped
ORD-135990,CUST-0367,Toys,2/20/2026,4/12/2026,$92.00 ,1,Returned
ORD-118688,CUST-4510,Electronics,5/28/2025,,982,2,Shipped
ORD-130202,CUST-3942,Toys,1/11/2026,1/22/2026,128,2,Returned
ORD-119931,CUST-4109,Toys,7/6/2024,,410,5,Shipped
ORD-137428,CUST-1399,Home & Garden,1/19/2025,,828,2,Shipped
ORD-110597,CUST-6601,Electronics,4/16/2024,,5015,5,Shipped
ORD-106513,CUST-4367,Clothing,9/3/2025,9/7/2025,80,1,Returned
ORD-112788,CUST-6960,Clothing,10/27/2025,,4864 NTD,2,Cancelled
ORD-137890,CUST-1138,Toys,10/26/2025,,4416 NTD,2,Shipped
ORD-147979,CUST-4777,Home & Garden,5/8/2025,,488,1,Shipped
ORD-113954,CUST-1576,Home & Garden,12/29/2024,,372,3,Pending
ORD-135482,CUST-0786,Toys,10/16/2025,,150,5,Shipped
ORD-122541,CUST-6825,Clothing,6/16/2024,,685,5,Shipped
ORD-111144,CUST-5902,Clothing,5/15/2025,,86,2,Shipped
ORD-103960,CUST-2352,Toys,10/9/2024,,132,3,Shipped
ORD-118289,CUST-2241,Clothing,11/24/2024,,$284.00 ,2,Shipped
ORD-124645,CUST-6127,Toys,4/18/2025,,176,4,Shipped
ORD-143228,CUST-7937,Home & Garden,5/30/2025,,1665,5,Shipped
ORD-100435,CUST-1536,Sports,2/3/2026,,1460,5,Shipped
ORD-136685,CUST-1317,Clothing,8/14/2024,,88,1,Shipped
ORD-126008,CUST-0912,Electronics,6/3/2024,,3940,4,Pending
ORD-125371,CUST-1882,Sports,8/22/2025,,1104,4,Shipped
ORD-102204,CUST-7350,Sports,4/19/2024,,205,1,Pending
ORD-119830,CUST-5332,Toys,1/29/2026,,425,5,Shipped
ORD-145982,CUST-0193,Sports,11/28/2025,,495,5,Shipped
ORD-130042,CUST-3992,Home & Garden,1/11/2026,,71200 NTD,5,Shipped
ORD-106963,CUST-4530,Electronics,4/16/2025,,894,1,Shipped
ORD-108702,CUST-0207,Electronics,9/30/2025,,USD 2384,2,Shipped
ORD-120152,CUST-5349,Toys,11/3/2024,,$184.00 ,4,Shipped
ORD-147278,CUST-1525,Toys,3/7/2025,,2720 NTD,5,Shipped
ORD-146149,CUST-4859,Clothing,7/11/2025,,15616 NTD,4,Shipped
ORD-108754,CUST-4890,Toys,10/1/2024,,153,3,Shipped
ORD-127598,CUST-4746,Clothing,8/11/2025,8/20/2025,365,5,Returned
ORD-137217,CUST-6695,Toys,8/22/2024,9/28/2024,$385.00 ,5,Returned
ORD-115175,CUST-5967,Home & Garden,9/7/2025,8/26/2025,1056,4,Returned
ORD-111104,CUST-2819,Sports,9/21/2025,,420,2,Shipped
ORD-125711,CUST-4281,Clothing,6/30/2024,,113,1,Shipped
ORD-139131,CUST-2345,Toys,6/6/2025,6/19/2025,308,4,Returned
ORD-144807,CUST-7323,Home & Garden,7/30/2025,,159,1,Shipped
ORD-121763,CUST-7557,Sports,6/9/2024,,775,5,Shipped
ORD-139278,CUST-4739,Clothing,2/20/2026,,87,3,Shipped
ORD-103239,CUST-4986,Toys,10/25/2025,,130,2,Shipped
ORD-131560,CUST-5695,Electronics,11/5/2024,12/25/2024,6108,4,Returned
ORD-107241,CUST-3014,Home & Garden,6/15/2025,,309,1,Shipped
ORD-117317,CUST-1346,Clothing,6/29/2024,6/5/2024,1344 NTD,2,Returned
ORD-130669,CUST-7691,Clothing,8/31/2024,,375,3,Shipped
ORD-127273,CUST-7426,Clothing,3/28/2025,4/6/2025,123,1,Returned
ORD-146665,CUST-0715,Toys,10/23/2024,,48,1,Shipped
ORD-134198,CUST-0333,Sports,2/7/2026,,$470.00 ,5,Pending
ORD-111878,CUST-2024,Home & Garden,7/5/2025,,481,1,Shipped
ORD-119869,CUST-6143,Home & Garden,10/25/2025,,1652,4,Shipped
ORD-144659,CUST-7132,Sports,8/19/2025,,905,5,Shipped
ORD-113645,CUST-0404,Sports,6/21/2024,,435,3,Shipped
ORD-136853,CUST-6117,Clothing,2/6/2026,,408,4,Pending
ORD-138644,CUST-5392,Sports,5/8/2024,,$484.00 ,4,Cancelled
ORD-134137,CUST-1875,Toys,6/16/2025,,128,2,Shipped
ORD-112211,CUST-1090,Clothing,2/12/2025,,288,2,Shipped
ORD-130807,CUST-6083,Sports,11/23/2024,,234,2,Shipped
ORD-134316,CUST-4614,Home & Garden,1/24/2025,,638,2,Shipped
ORD-121650,CUST-4689,Clothing,5/19/2025,,104,2,Shipped
ORD-139766,CUST-2003,Electronics,6/6/2025,,1278,3,Shipped
ORD-115992,CUST-6898,Toys,3/13/2025,,19,1,Pending
ORD-110713,CUST-4423,Toys,6/28/2025,,267,3,Shipped
ORD-107067,CUST-3204,Toys,2/21/2025,,172,4,Shipped
ORD-118270,CUST-6096,Toys,2/24/2026,,36,1,Shipped
ORD-108546,CUST-0611,Sports,6/20/2025,5/26/2025,6528 NTD,1,Returned
ORD-138994,CUST-0532,Clothing,11/10/2025,11/25/2025,292,2,Returned
ORD-144854,CUST-5360,Sports,3/21/2025,,215,1,Pending
ORD-101936,CUST-7516,Home & Garden,4/24/2024,,223,1,Shipped
ORD-128583,CUST-1865,Sports,4/23/2024,,570,3,Shipped
ORD-104900,CUST-4748,Electronics,11/20/2024,,1499,1,Shipped
ORD-110663,CUST-5437,Clothing,7/17/2025,,93,1,Shipped
ORD-103448,CUST-1324,Toys,12/29/2024,,384,4,Shipped
ORD-136054,CUST-2381,Clothing,12/9/2024,,120,3,Shipped
ORD-133954,CUST-7666,Home & Garden,3/13/2026,,930,2,Shipped
ORD-139894,CUST-3653,Clothing,6/29/2024,,288,4,Cancelled
ORD-119406,CUST-6081,Clothing,2/15/2026,,351,3,Shipped
ORD-142421,CUST-4704,Electronics,7/30/2024,,4539,3,Shipped
ORD-145061,CUST-6484,Clothing,12/14/2025,,4704 NTD,3,Shipped
ORD-122596,CUST-1782,Home & Garden,1/7/2025,,386,1,Shipped
ORD-127141,CUST-7455,Clothing,10/17/2024,,115,5,Shipped
ORD-115403,CUST-5020,Sports,11/3/2025,,675,5,Shipped
ORD-130395,CUST-5936,Sports,3/8/2026,,USD 544,4,Shipped
ORD-104596,CUST-5662,Toys,7/1/2025,,134,2,Pending
ORD-119363,CUST-0754,Electronics,12/22/2025,,1257,3,Shipped
ORD-141486,CUST-1420,Sports,2/18/2025,,2272 NTD,1,Shipped
ORD-112195,CUST-6755,Sports,2/20/2026,,102,3,Shipped
ORD-126715,CUST-1507,Electronics,5/13/2024,6/17/2024,2678,2,Returned
ORD-125508,CUST-7770,Toys,6/26/2024,,208,4,Cancelled
ORD-137903,CUST-4867,Toys,11/19/2025,,375,5,Shipped
ORD-105143,CUST-6888,Home & Garden,6/24/2025,,1228,4,Shipped
ORD-115514,CUST-7285,Toys,2/15/2025,,100,5,Cancelled
ORD-131277,CUST-5181,Electronics,7/16/2024,,9585,5,Shipped
ORD-113348,CUST-2390,Electronics,5/2/2024,,1439,1,Shipped
ORD-103812,CUST-3834,Toys,12/25/2024,1/24/2025,63,1,Returned
ORD-113124,CUST-1071,Electronics,10/30/2024,11/20/2024,124896 NTD,3,Returned
ORD-102292,CUST-2289,Toys,8/25/2024,10/22/2024,84,2,Returned
ORD-144352,CUST-4230,Toys,10/26/2025,12/16/2025,140,4,Returned
ORD-103604,CUST-1399,Electronics,1/1/2026,2/5/2026,1680,2,Returned
ORD-113287,CUST-7525,Sports,11/8/2025,12/1/2025,672,4,Returned
ORD-143645,CUST-2969,Home & Garden,2/27/2026,3/5/2026,USD 612,4,Returned
ORD-116041,CUST-5086,Sports,7/25/2024,,452,2,Pending
ORD-101660,CUST-7004,Toys,9/12/2025,,78,2,Shipped
ORD-103794,CUST-6464,Home & Garden,12/2/2024,,2310,5,Shipped
ORD-129023,CUST-2933,Clothing,4/24/2025,,100,4,Shipped
ORD-117227,CUST-6663,Electronics,5/5/2025,,9535,5,Shipped
ORD-102978,CUST-7796,Sports,10/15/2025,,784,4,Shipped
ORD-123793,CUST-5236,Electronics,3/15/2025,,USD 1190,1,Shipped
ORD-112219,CUST-6520,Toys,4/30/2024,,95,5,Pending
ORD-112275,CUST-0060,Clothing,9/27/2024,,285,5,Shipped
ORD-124289,CUST-0829,Toys,10/9/2025,,USD 385,5,Shipped
ORD-129176,CUST-0031,Sports,7/22/2024,,980,4,Shipped
ORD-122752,CUST-2547,Toys,2/22/2026,,182,2,Shipped
ORD-119448,CUST-7399,Electronics,7/26/2024,,843,1,Shipped
ORD-100152,CUST-0764,Clothing,11/4/2024,,$138.00 ,1,Cancelled
ORD-109192,CUST-4195,Home & Garden,3/29/2025,,1850,5,Shipped
ORD-122401,CUST-7882,Clothing,6/10/2024,,429,3,Pending
ORD-141512,CUST-4432,Electronics,2/20/2026,3/17/2026,6652,4,Returned
ORD-134416,CUST-6553,Electronics,10/17/2025,,1804,1,Pending
ORD-119018,CUST-5761,Toys,1/15/2026,,54,1,Shipped
ORD-111756,CUST-7058,Home & Garden,10/12/2024,,564,2,Shipped
ORD-111413,CUST-2240,Clothing,6/13/2024,8/12/2024,585,5,Returned
ORD-106005,CUST-3564,Home & Garden,10/4/2024,,27008 NTD,2,Shipped
ORD-141867,CUST-4200,Clothing,2/26/2026,,192,3,Shipped
ORD-108160,CUST-3044,Clothing,6/25/2025,,309,3,Shipped
ORD-105879,CUST-7650,Sports,2/24/2026,,156,4,Pending
ORD-146534,CUST-2193,Clothing,10/17/2025,11/15/2025,121,1,Returned
ORD-116213,CUST-0004,Sports,12/26/2024,2/19/2025,USD 93,1,Returned
ORD-127477,CUST-5110,Toys,6/16/2024,,91,1,Shipped
ORD-139828,CUST-0945,Home & Garden,9/20/2024,,635,5,Shipped
ORD-139216,CUST-1054,Home & Garden,4/12/2026,,425,5,Shipped
ORD-132783,CUST-3218,Clothing,6/1/2024,,134,1,Shipped
ORD-135561,CUST-4812,Clothing,1/3/2025,,228,4,Pending
ORD-136567,CUST-2809,Sports,12/16/2024,,USD 138,1,Shipped
ORD-127504,CUST-3424,Clothing,10/23/2025,11/26/2025,$400.00 ,5,Returned
ORD-122026,CUST-3940,Electronics,9/23/2024,11/1/2024,7312,4,Returned
ORD-141609,CUST-4951,Toys,6/5/2024,,86,2,Shipped
ORD-105923,CUST-7005,Home & Garden,2/23/2025,,1176,3,Pending
ORD-132401,CUST-3192,Toys,4/13/2024,,205,5,Cancelled
ORD-147266,CUST-1531,Sports,3/19/2026,,570,5,Shipped
ORD-120876,CUST-4253,Clothing,2/14/2025,,3456 NTD,3,Shipped
ORD-143341,CUST-6708,Clothing,6/7/2025,,54,2,Shipped
ORD-126266,CUST-4266,Toys,8/6/2024,,69,3,Shipped
ORD-124452,CUST-0703,Electronics,5/1/2024,6/25/2024,1534,2,Returned
ORD-133949,CUST-6415,Sports,6/4/2024,,179,1,Shipped
ORD-106338,CUST-3970,Home & Garden,10/10/2025,,"$1,115.00 ",5,Shipped
ORD-133294,CUST-4599,Home & Garden,9/10/2025,,786,3,Shipped
ORD-142619,CUST-1289,Sports,6/8/2024,,118,2,Shipped
ORD-102607,CUST-3791,Toys,7/29/2024,,47,1,Shipped
ORD-111051,CUST-5172,Clothing,10/14/2025,,425,5,Shipped
ORD-139078,CUST-3671,Clothing,9/18/2024,,92,1,Shipped
ORD-122124,CUST-2776,Electronics,12/18/2024,,4925,5,Shipped
ORD-106415,CUST-7624,Sports,11/28/2024,12/2/2024,30400 NTD,5,Returned
ORD-107039,CUST-1695,Electronics,1/7/2026,,5480,5,Pending
ORD-100006,CUST-2277,Clothing,10/20/2024,,138,3,Shipped
ORD-116127,CUST-4283,Toys,7/2/2024,,328,4,Shipped
ORD-119548,CUST-4656,Electronics,6/6/2025,6/23/2025,3056,4,Returned
ORD-140279,CUST-6031,Toys,7/8/2025,8/19/2025,86,1,Returned
ORD-105414,CUST-3368,Electronics,9/30/2024,,3242,2,Pending
ORD-100441,CUST-2959,Home & Garden,2/11/2026,3/15/2026,1825,5,Returned
ORD-137807,CUST-7840,Sports,4/17/2024,,5376 NTD,1,Shipped
ORD-145370,CUST-7854,Electronics,3/22/2025,,5805,3,Shipped
ORD-110155,CUST-3724,Home & Garden,9/25/2025,,1664,4,Pending
ORD-136001,CUST-3921,Sports,8/20/2024,,17760 NTD,3,Shipped
ORD-136743,CUST-3732,Electronics,9/15/2024,,1601,1,Shipped
ORD-101939,CUST-7409,Toys,12/16/2025,,USD 54,1,Shipped
ORD-109118,CUST-6440,Home & Garden,8/5/2025,,976,2,Shipped
ORD-118910,CUST-3090,Electronics,12/31/2025,,3324,4,Shipped
ORD-104871,CUST-1042,Toys,8/4/2025,,$98.00 ,2,Cancelled
ORD-122468,CUST-1188,Electronics,12/1/2024,,4188,4,Shipped
ORD-100273,CUST-1767,Clothing,9/24/2024,,640,5,Pending
ORD-107976,CUST-0089,Sports,10/24/2025,,204,1,Shipped
ORD-117270,CUST-5827,Electronics,3/10/2026,,151968 NTD,3,Shipped
ORD-144543,CUST-2867,Sports,12/17/2025,,$510.00 ,5,Pending
ORD-127461,CUST-4226,Electronics,1/31/2026,,USD 1966,2,Pending
ORD-128291,CUST-0576,Toys,12/12/2025,,136,2,Shipped
ORD-107705,CUST-3660,Electronics,8/3/2025,10/2/2025,3126,2,Returned
ORD-116892,CUST-0154,Sports,5/17/2024,,396,3,Shipped
ORD-112939,CUST-3695,Clothing,12/11/2025,,6976 NTD,2,Pending
ORD-105070,CUST-6221,Clothing,10/28/2024,,53,1,Cancelled
ORD-127604,CUST-1801,Home & Garden,2/25/2025,,236,1,Shipped
ORD-123607,CUST-5235,Home & Garden,11/13/2025,,950,2,Shipped
ORD-109409,CUST-1840,Toys,4/3/2026,,184,2,Shipped
ORD-124644,CUST-0306,Toys,4/6/2026,,USD 61,1,Shipped
ORD-139856,CUST-1646,Toys,4/26/2025,,$445.00 ,5,Shipped
ORD-116450,CUST-1479,Electronics,8/31/2024,,4773,3,Shipped
ORD-122134,CUST-4270,Toys,2/19/2026,,120,5,Pending
ORD-124648,CUST-4814,Toys,7/9/2024,,80,4,Shipped
ORD-131362,CUST-5716,Home & Garden,3/6/2025,,1095,5,Pending
ORD-129282,CUST-6806,Home & Garden,8/25/2024,,17280 NTD,2,Shipped
ORD-107665,CUST-1676,Home & Garden,6/1/2024,,1616,4,Shipped
ORD-113120,CUST-5623,Home & Garden,3/5/2026,3/1/2026,USD 768,4,Returned
ORD-147300,CUST-0380,Electronics,9/25/2024,,975,3,Pending
ORD-146138,CUST-3922,Toys,1/24/2026,,81,3,Shipped
ORD-133065,CUST-0392,Electronics,8/16/2025,,5160,5,Pending
ORD-141649,CUST-3142,Home & Garden,11/6/2024,,1359,3,Shipped
ORD-106458,CUST-2370,Home & Garden,2/18/2025,3/5/2025,828,2,Returned
ORD-114246,CUST-0232,Sports,7/7/2025,,1115,5,Cancelled
ORD-115006,CUST-5432,Electronics,2/4/2025,,6116,4,Shipped
ORD-144978,CUST-1106,Toys,3/16/2026,,300,3,Pending
ORD-127220,CUST-1658,Home & Garden,1/27/2026,,399,1,Shipped
ORD-125742,CUST-4278,Sports,3/9/2026,,1040,5,Pending
ORD-107182,CUST-1897,Clothing,10/24/2024,,438,3,Shipped
ORD-124431,CUST-0318,Electronics,5/15/2024,,2292,3,Shipped
ORD-112908,CUST-4456,Electronics,1/2/2025,,1051,1,Shipped
ORD-108303,CUST-5705,Toys,6/7/2024,,232,4,Shipped
ORD-121331,CUST-5406,Sports,12/15/2025,,573,3,Shipped
ORD-130594,CUST-2197,Home & Garden,6/11/2025,,1724,4,Shipped
ORD-125466,CUST-1130,Toys,8/10/2025,,48,1,Shipped
ORD-115350,CUST-5483,Sports,10/2/2024,,752,4,Pending
ORD-133524,CUST-5807,Clothing,3/10/2025,,282,3,Shipped
ORD-103535,CUST-0008,Electronics,10/1/2025,11/30/2025,6095,5,Returned
ORD-113728,CUST-0328,Electronics,11/11/2024,1/2/2025,3304,4,Returned
ORD-108385,CUST-4184,Clothing,10/23/2024,,148,1,Shipped
ORD-122874,CUST-3336,Electronics,3/27/2025,3/4/2025,1976,2,Returned
ORD-104455,CUST-6062,Home & Garden,5/5/2024,,1040,5,Shipped
ORD-136741,CUST-5646,Home & Garden,3/18/2026,,1700,5,Cancelled
ORD-125722,CUST-6904,Clothing,1/24/2025,,660,5,Pending
ORD-117766,CUST-0800,Electronics,7/23/2024,,7630,5,Shipped
ORD-137938,CUST-6951,Toys,6/8/2025,,164,2,Shipped
ORD-102614,CUST-1145,Clothing,3/17/2026,,960 NTD,1,Shipped
ORD-122561,CUST-1694,Sports,7/28/2025,,91,1,Shipped
ORD-141345,CUST-6195,Clothing,4/27/2025,,560,4,Cancelled
ORD-109954,CUST-1542,Electronics,4/2/2025,,3952,4,Shipped
ORD-128523,CUST-7764,Toys,5/3/2025,,130,2,Shipped
ORD-117960,CUST-4290,Home & Garden,7/5/2025,,USD 744,2,Shipped
ORD-141484,CUST-1524,Clothing,5/21/2024,,228,3,Shipped
ORD-134352,CUST-0550,Home & Garden,2/24/2025,,573,3,Shipped
ORD-137072,CUST-1764,Home & Garden,11/16/2025,,868,2,Pending
ORD-101618,CUST-6454,Sports,6/30/2024,,780,5,Shipped
ORD-114220,CUST-3414,Toys,1/6/2026,,90,2,Shipped
ORD-112122,CUST-6736,Sports,11/11/2024,12/5/2024,192,4,Returned
ORD-109523,CUST-4722,Toys,8/6/2024,,54,3,Shipped
ORD-142481,CUST-5894,Toys,11/2/2024,,48,4,Shipped
ORD-132334,CUST-7963,Toys,9/24/2024,,66,1,Shipped
ORD-128989,CUST-5455,Sports,2/7/2025,,256,4,Shipped
ORD-124006,CUST-3506,Toys,3/13/2025,3/6/2025,34,2,Returned
ORD-117694,CUST-1868,Electronics,7/16/2024,,9925,5,Shipped
ORD-121443,CUST-6857,Toys,1/25/2026,3/15/2026,11360 NTD,5,Returned
ORD-126251,CUST-0345,Toys,10/13/2025,12/1/2025,52,2,Returned
ORD-118703,CUST-2869,Clothing,4/17/2024,,500,4,Shipped
ORD-100406,CUST-1196,Electronics,11/1/2025,,6930,5,Shipped
ORD-116604,CUST-4212,Home & Garden,8/31/2024,,2200,5,Shipped
ORD-104124,CUST-1264,Sports,7/27/2025,8/5/2025,420,2,Returned
ORD-134193,CUST-6384,Toys,3/31/2025,,316,4,Shipped
ORD-137151,CUST-0632,Clothing,5/26/2024,,5632 NTD,2,Shipped
ORD-108757,CUST-0824,Sports,9/18/2025,10/4/2025,522,2,Returned
ORD-102038,CUST-1725,Home & Garden,9/11/2025,,958,2,Shipped
ORD-124332,CUST-3394,Home & Garden,12/19/2024,,801,3,Shipped
ORD-101023,CUST-7250,Sports,7/5/2024,,146,2,Shipped
ORD-141104,CUST-0070,Home & Garden,8/14/2024,8/20/2024,958,2,Returned
ORD-107435,CUST-6894,Clothing,8/14/2025,,492,4,Shipped
ORD-110886,CUST-6196,Electronics,10/15/2024,10/20/2024,"$1,972.00 ",4,Returned
ORD-137015,CUST-5290,Home & Garden,10/21/2024,11/15/2024,144,1,Returned
ORD-116651,CUST-1982,Electronics,10/29/2025,,268000 NTD,5,Shipped
ORD-129390,CUST-3286,Toys,10/22/2025,,1088 NTD,2,Shipped
ORD-134120,CUST-5690,Clothing,6/11/2024,,510,5,Shipped
ORD-140009,CUST-0423,Electronics,3/18/2026,,5904,3,Shipped
ORD-127725,CUST-5243,Electronics,9/4/2024,,3288,3,Shipped
ORD-142635,CUST-5928,Clothing,4/8/2026,,12288 NTD,4,Pending
ORD-138443,CUST-6299,Home & Garden,11/17/2024,,1460,4,Shipped
ORD-132081,CUST-5562,Clothing,5/18/2024,,69,1,Shipped
ORD-146848,CUST-4398,Home & Garden,12/2/2024,,1200,5,Shipped
ORD-113306,CUST-3978,Toys,4/17/2025,,249,3,Shipped
ORD-101264,CUST-3347,Clothing,3/22/2025,,240,3,Pending
ORD-108540,CUST-5371,Toys,6/14/2024,,97,1,Shipped
ORD-119969,CUST-1559,Home & Garden,11/24/2025,,351,1,Shipped
ORD-117436,CUST-7653,Clothing,10/16/2025,,112,2,Cancelled
ORD-121147,CUST-5521,Electronics,8/24/2024,,5332,4,Shipped
ORD-140780,CUST-0665,Sports,2/28/2026,4/9/2026,542,2,Returned
ORD-137492,CUST-1465,Home & Garden,4/26/2025,,14720 NTD,2,Shipped
ORD-147130,CUST-6872,Sports,1/21/2025,1/5/2025,9728 NTD,2,Returned
ORD-147835,CUST-4248,Clothing,7/14/2025,,USD 540,4,Shipped
ORD-110846,CUST-1203,Clothing,10/7/2025,,428,4,Pending
ORD-100396,CUST-1183,Sports,4/14/2024,5/11/2024,490,5,Returned
ORD-116489,CUST-5829,Toys,4/22/2024,,224,4,Pending
ORD-136076,CUST-2916,Toys,7/3/2025,,198,3,Shipped
ORD-109261,CUST-1614,Clothing,8/3/2024,10/1/2024,545,5,Returned
ORD-111822,CUST-1569,Sports,11/22/2024,,$900.00 ,3,Pending
ORD-132100,CUST-1419,Clothing,1/13/2026,,204,2,Shipped
ORD-125169,CUST-3554,Clothing,4/19/2025,,72,3,Shipped
ORD-108939,CUST-7083,Electronics,4/3/2025,5/31/2025,712,1,Returned
ORD-108951,CUST-3769,Home & Garden,2/12/2025,,2260,5,Shipped
ORD-143020,CUST-0291,Electronics,5/25/2025,,1683,1,Shipped
ORD-143820,CUST-2999,Toys,4/4/2025,,20,1,Shipped
ORD-131134,CUST-2495,Clothing,12/25/2025,,$280.00 ,5,Shipped
ORD-116162,CUST-3709,Electronics,10/2/2024,,1026,3,Pending
ORD-112098,CUST-4682,Toys,3/26/2026,,40,2,Pending
ORD-128476,CUST-1147,Sports,9/14/2024,,1100,5,Pending
ORD-126869,CUST-1729,Electronics,12/6/2025,12/7/2025,955,1,Returned
ORD-130194,CUST-6200,Sports,3/22/2026,,864,4,Cancelled
ORD-117280,CUST-1633,Electronics,2/28/2025,,219648 NTD,4,Shipped
ORD-142693,CUST-0824,Electronics,4/8/2025,,124736 NTD,2,Shipped
ORD-104251,CUST-2698,Home & Garden,3/20/2025,,825,3,Shipped
ORD-112197,CUST-6033,Sports,7/25/2024,,628,4,Shipped
ORD-101226,CUST-5144,Toys,1/2/2025,1/16/2025,$176.00 ,4,Returned
ORD-106409,CUST-0560,Sports,6/30/2024,,$394.00 ,2,Shipped
ORD-121663,CUST-0507,Sports,4/8/2026,,700,5,Shipped
ORD-104755,CUST-5976,Electronics,4/24/2025,,230240 NTD,5,Shipped
ORD-141181,CUST-5684,Sports,4/3/2026,,231,3,Shipped
ORD-106956,CUST-4385,Home & Garden,12/26/2024,,57120 NTD,5,Pending
ORD-145256,CUST-0708,Home & Garden,9/3/2024,,1816,4,Pending
ORD-108620,CUST-6052,Toys,11/27/2025,1/10/2026,186,3,Returned
ORD-140291,CUST-0496,Clothing,10/19/2025,,128,2,Shipped
ORD-142434,CUST-4538,Clothing,7/16/2025,,73,1,Shipped
ORD-143582,CUST-2314,Home & Garden,6/16/2024,7/28/2024,435,5,Returned
ORD-104861,CUST-1670,Electronics,8/18/2024,,1068,3,Cancelled
ORD-115443,CUST-5930,Sports,10/9/2025,,1016,4,Shipped
ORD-147876,CUST-7538,Home & Garden,10/31/2024,,11616 NTD,1,Shipped
ORD-141167,CUST-4890,Home & Garden,1/12/2026,3/13/2026,333,1,Returned
ORD-112166,CUST-5330,Home & Garden,8/23/2025,9/4/2025,"$1,525.00 ",5,Returned
ORD-141401,CUST-3128,Toys,5/20/2025,,28,2,Shipped
ORD-122651,CUST-4739,Home & Garden,8/15/2024,8/19/2024,912,4,Returned
ORD-131515,CUST-2912,Home & Garden,4/27/2025,,1930,5,Shipped
ORD-129256,CUST-1206,Toys,8/21/2025,,385,5,Shipped
ORD-142587,CUST-4050,Home & Garden,10/16/2025,,442,2,Shipped
ORD-110420,CUST-6945,Toys,7/17/2025,,276,3,Shipped
ORD-132020,CUST-0111,Electronics,1/17/2026,,5695,5,Shipped
ORD-115468,CUST-7395,Clothing,11/25/2024,,408,4,Shipped
ORD-145573,CUST-0253,Clothing,3/22/2025,,USD 324,3,Shipped
ORD-109467,CUST-5799,Home & Garden,2/14/2025,,684,2,Shipped
ORD-114569,CUST-1813,Electronics,11/11/2024,1/1/2025,5679,3,Returned
ORD-118434,CUST-4020,Electronics,3/9/2026,,1706,2,Pending
ORD-118293,CUST-2917,Clothing,4/7/2026,,3200 NTD,2,Shipped
ORD-126285,CUST-5652,Clothing,9/29/2025,,700,5,Shipped
ORD-120472,CUST-4932,Clothing,8/28/2024,,204,4,Shipped
ORD-128005,CUST-4761,Electronics,11/13/2025,1/12/2026,1465,5,Returned
ORD-116490,CUST-7716,Clothing,7/25/2025,,208,2,Pending
ORD-124087,CUST-5070,Home & Garden,1/7/2026,,446,2,Shipped
ORD-126452,CUST-4677,Home & Garden,5/13/2024,,1484,4,Shipped
ORD-135557,CUST-7153,Toys,5/6/2024,,105,3,Shipped
ORD-113094,CUST-2520,Home & Garden,12/3/2024,,1419,3,Shipped
ORD-117565,CUST-6057,Home & Garden,8/2/2025,,756,3,Shipped
ORD-117879,CUST-2756,Electronics,10/16/2024,,216480 NTD,5,Pending
ORD-116446,CUST-1972,Toys,3/14/2026,,41,1,Shipped
ORD-114558,CUST-1127,Home & Garden,11/27/2024,,285,1,Shipped
ORD-144275,CUST-3960,Toys,10/3/2025,10/14/2025,16,1,Returned
ORD-121807,CUST-4615,Sports,11/14/2025,11/2/2025,500,5,Returned
ORD-128070,CUST-0446,Toys,11/24/2024,,22,1,Shipped
ORD-136808,CUST-1554,Home & Garden,9/19/2024,,780,4,Shipped
ORD-134228,CUST-0271,Toys,11/27/2024,1/19/2025,450,5,Returned
ORD-126581,CUST-2359,Sports,7/16/2024,8/8/2024,632,4,Returned
ORD-121743,CUST-3062,Clothing,11/16/2024,,6528 NTD,3,Shipped
ORD-122759,CUST-1517,Clothing,12/20/2024,,156,4,Pending
ORD-105968,CUST-2724,Electronics,8/19/2025,,"$5,676.00 ",4,Shipped
ORD-134955,CUST-3198,Clothing,12/25/2024,,152,4,Shipped
ORD-145100,CUST-4768,Sports,5/12/2025,6/15/2025,768,3,Returned
ORD-110996,CUST-2156,Electronics,10/6/2025,11/23/2025,1884,2,Returned
ORD-133221,CUST-0204,Sports,8/16/2025,,1116,4,Shipped
ORD-124688,CUST-1234,Clothing,2/22/2026,,$41.00 ,1,Shipped
ORD-123914,CUST-5227,Toys,4/15/2024,,10,1,Shipped
ORD-126163,CUST-1534,Sports,4/8/2026,,152,2,Cancelled
ORD-131336,CUST-3702,Sports,11/17/2025,12/21/2025,218,1,Returned
ORD-103890,CUST-0178,Clothing,9/17/2024,,46,1,Pending
ORD-110867,CUST-0910,Electronics,7/8/2024,8/3/2024,5937,3,Returned
ORD-116981,CUST-4737,Home & Garden,10/15/2024,9/18/2024,994,2,Returned
